,x1,x2,x3,x4,x5
93566,0.0001565296198387,2808,462,10,951
2518402,8.891573425211092e-05,208,31,0,951
585092,0.0002500938516696,406,59,3,855
552325,0.0001001430158296,229,29,1,540
748933,8.779879642926634e-05,95,3,0,1129
1011101,0.0006269857689935,2808,110,0,728
781732,0.0003561544449963,81,11,8,796
978359,0.0001498982631444,2808,110,0,728
93632,0.0002571329970678,2808,372,8,855
814530,0.0001090106540645,89,8,0,1129
421315,8.736740976057013e-05,2808,364,4,796
781766,0.000142104587481,2808,369,6,1129
3337670,0.000266320509322,2808,110,0,728
847305,0.0001968440105683,229,27,1,1129
191947,0.0001784451649613,677,82,14,796
519637,0.000349843956029,2808,462,4,951
585189,0.0001191723948055,2808,364,15,796
159214,0.0003421234401218,2808,99,32,540
191983,0.000500623466156,2808,369,0,1129
585210,8.52366538536563e-05,2808,462,0,951
617980,0.0001043002883517,2808,462,0,951
28166,0.000123274000848,101,30,23,540
257544,0.0001044278490286,2808,372,14,855
781837,0.0001311504015005,229,29,34,540
814606,0.0001182993230613,2808,99,19,540
847374,0.0003533394918533,2808,369,4,1129
1273359,9.417935171333232e-05,677,67,0,1129
3206669,0.0001852948352156,2808,110,0,728
1043986,0.0001100753564464,2808,364,4,796
945687,0.0001106677652071,46,3,0,1129
585249,0.0001798877218638,2808,364,18,796
519715,8.900322957055709e-05,406,75,2,245
945711,0.0003970709685927,406,10,0,951
3632715,0.000206299916864,2808,10,0,204
749132,8.859962187529286e-05,2808,462,0,951
159312,8.255236014636075e-05,89,8,2,1129
454240,8.338255760885295e-05,403,13,0,155
487012,8.255236014636075e-05,2808,99,1,540
781932,0.0003166017969361,406,82,17,540
159340,9.354673014669216e-05,677,33,2,728
290414,8.255236014636075e-05,403,47,1,540
3206766,0.0002038873065775,2808,10,0,204
61041,0.0003236148127928,2808,369,0,1129
1011315,0.000104650629101,208,22,0,728
61044,0.0002602084141697,677,54,29,951
749175,0.0001125638137632,403,47,7,540
323194,0.0001537476071036,2808,462,11,951
487038,0.0003993979596681,208,61,4,1129
552576,8.255236014636075e-05,677,82,1,796
1502854,0.0006462104414064,2808,110,0,728
683658,8.255236014636075e-05,141,36,1,796
93849,0.0001003052298078,2808,364,3,796
28316,8.415630720654563e-05,141,36,1,855
224925,0.0003213588170974,2808,369,1,1129
355998,0.0003506234847499,677,33,0,728
814751,0.0001149593757584,2808,372,25,855
290464,9.188221561700492e-05,406,75,11,245
93859,0.0001107330940081,2808,369,0,1129
388773,0.0003798891372428,208,22,4,728
749222,0.0001353878775626,208,31,5,951
683686,0.0001917626364019,2808,364,4,796
3370668,0.0003966622416089,2808,110,0,728
159406,8.255236014636075e-05,81,8,2,540
93872,0.0002758194713181,677,67,0,1129
159410,8.255236014636075e-05,2808,369,1,1129
716469,0.0004995997727831,2808,110,0,728
290502,0.0002769146643824,2808,369,13,1129
159433,0.0001922877390455,2808,369,17,1129
749272,8.860138839014188e-05,162,37,1,155
749273,0.0001090237074331,403,31,1,951
683750,0.0001250278780539,208,9,14,796
913130,0.0002355984037014,677,33,2,728
61172,0.0001441569943373,2808,364,38,796
618230,8.255236014636075e-05,2808,364,1,796
257787,0.0002113961428419,403,49,1,1129
3239681,0.0009581257322947,677,3,0,204
814852,0.0001004570269936,2808,372,6,855
192260,0.0002040502965389,406,59,5,855
126731,0.0002862967185804,2808,369,0,1129
28432,0.0001640134823945,2808,369,10,1129
487186,0.0002282860206461,2808,364,42,796
683795,0.0001138801872937,208,9,10,796
519954,0.0004394459714685,50,0,0,728
814871,0.0001062712899257,2808,369,3,1129
749335,0.0001409954765843,2808,110,0,728
290590,9.32359578472178e-05,2808,462,5,951
945951,0.000241266841017,208,61,3,1129
61226,0.0001991571282443,677,82,24,796
1011504,0.0002410270404088,2808,110,0,728
814898,0.000133695830724,677,116,14,855
487219,8.448292151040132e-05,3,1,1,951
913210,0.0002824251689102,2808,110,4,728
126782,0.0003621287659981,2808,369,4,1129
192338,8.255236014636075e-05,2808,369,2,1129
782163,0.0003888470341174,677,67,1,1129
847703,0.00010009485498,2808,99,0,540
61273,0.0002285637995246,81,5,4,951
520033,0.000161720191423,2808,364,9,796
651107,9.626129169166569e-05,2808,372,13,855
585574,0.0002918641763666,2808,369,8,1129
487271,0.0001123518031788,95,21,6,540
388972,0.0001781162717603,2808,462,1,951
782191,0.0001142878171493,208,31,6,951
847735,8.255236014636075e-05,162,37,14,155
192382,0.0001540480685275,2808,372,95,855
847756,9.551568371455116e-05,162,9,0,855
126862,0.0001238990086559,229,27,1,1129
683921,9.732773661300656e-05,141,12,0,1129
651156,0.0001378201409168,677,54,19,951
3567510,0.0001031129884346,403,0,0,204
749476,0.0002939318169428,403,49,12,1129
159655,0.0001728945866016,2808,369,2,1129
94126,0.000117350580103,2808,462,7,951
651187,0.000160385605286,2808,462,1,951
126903,8.571000921641594e-05,403,47,1,540
487357,0.0001229250975467,141,12,0,1129
815039,0.0001081760699126,101,19,62,245
749504,8.255236014636075e-05,406,43,9,155
28619,8.255236014636075e-05,677,82,1,796
258000,0.0003633226236156,677,33,3,728
159699,0.0002117760690813,403,43,39,855
290775,0.0002427022407456,406,75,1,245
946137,0.0002319443629459,2808,372,11,855
782297,9.17456128840481e-05,2808,369,0,1129
815090,0.0001228797695996,2808,462,8,951
290812,0.0001188787476612,2808,364,84,796
94205,0.0001137833385958,403,31,42,245
2060288,0.0001369063440124,2808,110,0,728
94210,0.0001744612068233,406,82,21,540
749571,0.000223812621533,89,8,1,1129
847880,9.234040172950664e-05,89,7,2,855
94224,0.0001758661174228,677,116,19,855
28692,9.213133519706324e-05,406,75,1,245
520215,0.0001005521530309,2808,364,2,796
290853,0.0002068501132517,2808,369,3,1129
61479,0.0001159223425553,677,99,6,540
61480,0.0001172884673347,2808,372,11,855
782375,0.0001405733515937,2808,364,0,796
258090,8.255236014636075e-05,406,82,5,540
159791,8.588482481592485e-05,406,82,1,540
323641,0.0001313313988405,2808,369,0,1129
356422,9.43970252478117e-05,162,4,0,951
127063,0.00014540969206,677,54,14,951
389213,0.0001151693269981,101,13,6,855
61534,0.0001153071811643,2808,372,5,855
618589,0.0001109090190016,2808,369,0,1129
847970,0.0001071332691887,2808,369,1,1129
28772,0.0001679449801657,2808,372,16,855
749671,0.0001477980611025,229,17,2,796
225389,8.255236014636075e-05,406,43,6,155
487534,0.0004391676018825,229,27,1,1129
487535,0.0001110316346127,162,37,7,540
815236,0.0001142074273063,101,4,8,796
585874,9.639565865659914e-05,38,0,0,728
848034,0.0001412216757941,2808,372,9,855
749734,0.000140143728018,2808,372,29,855
585896,0.0002062483452803,2808,369,2,1129
749743,0.0001012010711228,2808,369,1,1129
487614,9.896544779303826e-05,208,61,0,1129
28863,0.0001210357519041,2808,110,0,728
61637,0.0002371619820648,2808,369,4,1129
684240,0.0001502184151576,2808,364,5,796
618713,0.0001435997641708,2808,462,0,951
684253,0.000123562529453,406,82,7,540
291043,0.0001878959684673,2808,364,22,796
618726,0.0001625579035764,403,8,0,728
2814183,9.09615869558316e-05,2808,10,1,204
487663,0.0001485079101762,2808,364,3,796
28918,8.632599471562454e-05,2808,364,0,796
3469567,0.0001142277558905,2808,10,0,204
389378,0.0002782123898005,2808,110,0,728
782631,8.255236014636075e-05,95,7,1,245
160054,0.0001474927312363,2808,364,21,796
2289986,9.728478554374882e-05,2808,369,0,1129
127301,0.0001560097021131,208,61,1,1129
225607,0.0002779022482944,406,0,0,728
192840,0.0001061684131146,2808,364,0,796
2290007,0.0003154618603352,2808,10,1,204
61792,9.95794064022364e-05,2808,462,0,951
520545,0.0003477003330369,2808,110,8,728
127337,0.0001237795725279,2808,364,17,796
3535210,0.0003043167046981,677,3,0,204
258430,0.0002022956372469,2808,462,17,951
127360,0.0002151416188424,2808,462,19,951
946560,0.0001480245637759,89,22,6,951
946563,0.0001154971856936,2808,462,3,951
520583,0.0003945856712926,2808,369,4,1129
127369,0.0002023374303397,406,82,19,540
29067,0.0001169269962177,2808,372,10,855
749970,0.0001261544871687,2808,99,23,540
1536402,8.255236014636075e-05,208,31,1,951
225690,0.0001498920220273,46,3,0,1129
192925,0.0001134755803282,95,30,6,855
291235,0.0001030039641431,677,54,0,951
782768,0.0003790641054161,2808,369,22,1129
815537,0.000145349078122,2808,462,6,951
717234,0.0001751691432913,2808,110,0,728
94658,0.0001556364129761,89,22,5,951
160198,0.0001147762172499,406,75,8,245
3043787,0.0002186510642947,677,3,0,204
258514,9.923864374237336e-05,2808,369,0,1129
815575,0.0001122199672925,162,37,22,155
61912,9.846895184176568e-05,403,49,0,1129
225754,8.643802504653233e-05,101,30,1,540
127451,0.0001157282870311,2808,99,10,540
61938,0.0001105201697202,2808,372,22,855
193025,0.0001064820548556,677,54,1,951
422405,0.0002282333314093,2808,364,58,796
258567,0.0001829932981356,2808,369,0,1129
553483,0.0002240214861247,2808,462,25,951
651796,9.54547668293616e-05,229,27,1,1129
1405469,0.0001394012146586,2808,110,0,728
94764,0.0001089576274776,2808,369,4,1129
62002,9.198733901180604e-05,2808,364,10,796
750131,0.0002342855489444,403,49,4,1129
750146,0.0001308059065161,50,6,0,796
684612,9.958741262024186e-05,406,10,0,951
94792,0.0003474180992673,2808,369,3,1129
651848,0.0003877116107247,229,27,0,1129
586319,0.0002193280241966,229,27,0,1129
717419,0.0002082158071378,208,22,4,728
1340026,8.255236014636075e-05,208,61,1,1129
750203,9.100519725956253e-05,162,37,16,155
193160,8.568219435855383e-05,403,13,15,155
225930,0.0001948242017581,2808,369,13,1129
94861,0.0002869288342979,2808,369,1,1129
29334,9.004788874080629e-05,403,31,6,245
225944,9.66821586050157e-05,81,11,0,796
225948,0.0001855709180101,2808,462,6,951
94890,0.0001057932668354,2808,462,7,951
160428,8.255236014636075e-05,141,36,1,796
783025,8.255236014636075e-05,101,17,1,155
29365,0.000101307027297,2808,462,0,951
258741,0.0001234892865942,677,67,4,1129
848572,0.0001231648025459,406,75,6,245
193216,0.000131036720011,2808,372,32,855
357057,0.0002201635089945,406,75,0,245
651972,0.0001024731213405,677,67,0,1129
193231,0.0001090316632921,2808,364,41,796
127696,0.0002146922434017,677,67,10,1129
815837,0.0001592686652885,677,54,0,951
946940,0.0001067938790398,677,67,0,1129
422658,9.18630846555176e-05,2808,369,0,1129
520975,8.286788714204501e-05,2808,372,7,855
127766,9.624522460108988e-05,162,37,3,540
193305,0.0001443631284282,677,33,0,728
684830,0.0001410772914644,677,116,7,855
193320,0.0002234871780701,2808,364,28,796
193342,0.000141374196502,2808,369,4,1129
62270,8.89323759255037e-05,2808,99,1,540
258882,0.0001216795541742,677,67,6,1129
553810,0.0001024791145404,2808,364,3,796
389979,8.383410943183895e-05,403,31,20,245
750456,0.0001104868057918,2808,372,1,855
684920,0.0001517933343282,406,59,10,855
619388,0.000189084998338,229,23,1,951
160638,8.255236014636075e-05,677,82,1,796
258947,8.883885274355232e-05,208,61,0,1129
2061191,0.000199070361923,403,8,0,728
848784,8.255236014636075e-05,403,13,50,155
127889,8.835780757220406e-05,89,22,2,951
783250,8.255236014636075e-05,2808,99,1,540
652178,0.0001246530877702,2808,369,0,1129
127898,0.0001095456877798,2808,462,0,951
619423,0.000301338241049,677,116,4,855
29600,0.000164692345993,2808,369,0,1129
652192,0.000138707038774,2808,110,0,728
1176481,8.62568223167352e-05,2808,364,0,796
29604,8.340771751163184e-05,2808,372,1,855
193444,0.0001559699745473,208,61,1,1129
29609,8.255236014636075e-05,406,43,1,155
160690,0.000448973887287,677,67,22,1129
750519,8.567493755681912e-05,11,3,34,855
488378,0.0001406827787329,81,18,15,855
619460,0.0001948717041576,2808,462,0,951
95176,0.0001026137693211,208,61,1,1129
488394,0.0001791514235764,2808,110,0,728
62412,0.0001003734975937,677,67,0,1129
127949,0.0001215195626371,406,75,8,245
652255,0.0001436269895545,81,18,7,855
160742,9.678114359920372e-05,162,1,0,1129
685031,8.255236014636075e-05,229,17,1,796
422891,0.000116619750957,677,33,0,728
62455,9.72095422074897e-05,89,6,0,796
619536,0.0004577999189108,677,33,1,728
848913,0.0001440228432563,2808,364,13,796
226331,0.0001256153628811,2808,372,5,855
357406,0.0003416337593445,2808,462,110,951
422947,0.0001779186088582,2808,462,47,951
324646,0.0001109723400097,2808,462,8,951
390185,0.0005767300129803,2808,110,0,728
586798,0.0003705353991513,208,61,5,1129
848952,9.867781292785356e-05,406,82,2,540
193594,0.000241032318553,162,1,1,1129
226380,0.0002269805181237,406,59,8,855
160848,0.0002446556315285,141,36,20,796
586843,0.0002999723805668,2808,110,1,728
29791,0.000303406640317,2808,364,13,796
128099,0.0001447166073451,677,99,154,540
29808,0.0001884564072667,2808,462,10,951
226420,0.0001473694523229,677,33,0,728
816267,0.0001463439351902,28,1,0,951
128141,8.873523483665094e-05,2808,462,2,951
128143,0.0001281420515593,677,33,3,728
62609,0.000271016018518,2808,369,0,1129
750742,0.0004748700986072,2808,369,8,1129
259240,0.0001145564761525,2808,462,1,951
29867,0.0001299650807284,162,37,12,540
423095,8.255236014636075e-05,677,99,1,540
29884,0.000109792404524,2808,99,29,540
2782403,0.0005268733911292,208,1,1,204
3044549,0.0002316973155972,208,1,0,204
259270,0.0001768196054707,81,11,6,796
324819,0.0001265343865804,162,37,3,540
29909,0.0001535206935406,2808,372,6,855
128231,0.000238154326755,2808,462,0,951
914671,9.940164339925485e-05,46,0,0,728
128244,9.76270196845702e-05,2808,462,0,951
390390,0.000129162214579,677,99,27,540
324854,0.0001089588192361,677,116,6,855
128249,8.45254989989802e-05,162,37,2,540
226556,0.0001858670739448,2808,462,1,951
816387,0.0001321893902323,2808,99,10,540
62729,0.0001061684131146,2808,372,2,855
128266,0.00013111732019,2808,372,3,855
193802,9.379719582811675e-05,406,75,1,245
29978,0.0002683301786214,2808,369,6,1129
128290,0.000164635018816,406,23,6,796
1013037,0.0002351340144854,2808,110,0,728
750895,0.0002290586097364,2808,110,0,728
390477,0.0003004411556044,2808,462,21,951
750925,8.255236014636075e-05,677,116,1,855
521564,0.0003554038445124,406,3,0,1129
849246,0.0001164718113677,2808,372,4,855
423267,0.0001314107294924,2808,372,30,855
62823,0.0001926865218078,2808,462,35,951
1471849,0.0006346648014868,229,3,0,728
947563,0.0002781371224882,2808,462,3,951
1013109,0.0001409389415574,2808,110,0,728
947576,8.255236014636075e-05,2808,364,1,796
750970,0.0001648370848395,2808,462,14,951
95613,0.0003728533990218,81,18,8,855
390532,0.0001377115107334,2808,364,3,796
816517,0.0001659990948709,677,54,6,951
423305,0.0001040993778628,2808,462,23,951
62860,0.0001276911101446,2808,462,2,951
161173,8.255236014636075e-05,229,29,1,540
488859,9.751582451292564e-05,677,116,4,855
751019,0.000167267404288,2808,372,39,855
193963,0.0001900249343158,2808,462,4,951
128440,0.0001709988544957,2808,364,28,796
3306945,0.0001527223394809,208,1,0,204
259529,8.330733691858504e-05,406,43,51,155
521674,0.0001183265150626,406,23,1,796
194008,0.0001105475918012,2808,462,0,951
488921,8.255236014636075e-05,229,27,2,1129
3077599,0.0002797676202492,677,33,0,728
194018,9.656161341428996e-05,2808,99,13,540
521704,0.0001374630001425,2808,372,10,855
259561,0.0001420905384769,2808,462,4,951
128495,0.000296168149106,2808,369,19,1129
194036,0.0001289719272785,2808,372,9,855
194039,0.0001186943064372,2808,369,2,1129
849405,0.0001009729469951,677,67,1,1129
194063,0.0002221828325518,403,49,5,1129
620056,0.0004556725802062,2808,369,7,1129
783909,8.255236014636075e-05,229,17,1,245
947752,0.00033308372202,403,49,1,1129
30250,0.0001098567519721,28,4,0,245
423467,8.987188459293232e-05,677,67,0,1129
816701,9.979019003370164e-05,677,82,10,796
161351,0.0004265252357066,2808,369,2,1129
128585,8.757025709739354e-05,141,36,7,855
685647,0.0002239524757304,2808,372,43,855
390743,0.0004422042164914,2808,369,0,1129
620121,0.0001925854773952,2808,364,12,796
226908,0.0001317145085799,406,82,0,540
620126,9.725568252059644e-05,3,1,1,796
751201,0.0009488974857356,229,23,0,951
947816,0.0001073442965316,403,31,17,245
521851,0.0001790200787401,2808,369,13,1129
1013375,0.0001448793767853,2808,110,1,728
784010,0.0004324061540133,2808,110,0,728
751256,0.0001406934475785,2808,369,2,1129
161436,0.0001441842045202,141,19,0,951
358055,8.255236014636075e-05,677,67,2,1129
685751,0.000124016438844,23,6,5,540
784056,0.0001265328979947,677,33,0,728
194246,0.0002178823066082,2808,369,3,1129
816844,0.0003773821736553,2808,110,0,728
292559,0.0001322646760766,229,29,6,540
259800,0.0001533784347788,2808,364,11,796
30431,0.0002961988377135,2808,462,6,951
325357,0.0004388670451294,2808,110,1,728
489207,0.0001163604416366,406,59,3,855
489209,0.0001931658571503,2808,364,11,796
816890,0.0001093901331859,403,47,112,540
784122,0.0001116331182615,677,33,0,728
2684665,0.000324515557083,2808,10,0,204
816895,8.255236014636075e-05,406,43,3,155
816896,0.0001019980010345,162,37,11,540
882431,9.679148591392692e-05,2808,462,0,951
816900,0.0001062266772221,2808,372,9,855
849672,0.0001372292212735,28,5,13,855
227088,0.0003304648339813,403,49,6,1129
2717459,8.255236014636075e-05,2808,110,1,728
325401,0.0001359381849238,2808,1,21,155
554804,0.0007861406946484,403,8,0,728
325443,0.0001432461243408,89,6,11,796
194380,8.255236014636075e-05,229,17,2,796
325459,0.0001938996879638,2808,462,85,951
489303,0.0001549075274375,2808,372,105,855
587608,0.0002486474863609,208,9,8,796
391003,8.255236014636075e-05,2808,372,1,855
948061,0.0001812939709685,2808,364,7,796
620386,8.255236014636075e-05,2808,99,3,540
489316,0.0001197341451854,406,75,26,245
161637,0.0001045864807646,406,82,0,540
817000,8.993642494338431e-05,677,16,12,245
128873,0.0001137078259579,2808,369,2,1129
63340,0.0001194956431444,2808,110,0,728
587631,9.957980675407238e-05,208,61,1,1129
948080,0.0001086019063342,2808,462,0,951
817011,0.0001189067054013,2808,462,5,951
96142,8.255236014636075e-05,229,17,2,796
423829,0.0001850426518249,406,75,160,245
260007,0.0001065630485588,162,37,0,155
260038,9.48307273467945e-05,162,39,45,245
30664,8.255236014636075e-05,406,75,1,245
948171,0.0001461091188615,2808,462,11,951
620495,0.0001425302360952,2808,462,6,951
554963,0.0001234755436785,2808,364,8,796
489435,0.0001613867920825,2808,110,0,728
751592,0.0001141680299909,141,36,18,796
391151,0.0001124575101977,2808,110,0,728
751604,0.0001428852899356,2808,369,13,1129
751613,0.0002487901496933,28,1,6,1129
751623,0.0001491487517486,2808,364,5,796
391177,0.0001047421178768,677,67,1,1129
292876,8.255236014636075e-05,229,37,1,855
161808,0.0004721910292186,403,49,20,1129
194578,8.255236014636075e-05,2808,462,2,951
2455573,0.0002508419065801,2808,110,0,728
620578,8.979415826280882e-05,2808,99,1,540
161830,9.281186748854845e-05,229,37,1,855
489520,0.0001267259345823,38,3,16,855
292915,0.0002685096542188,2808,372,18,855
